"order_id","customer_id","order_date","total_amount_idr","shipping_city","shipping_province","shipping_cost_idr","payment_method","order_status","promo_code","discount_amount_idr","courier"
ORD002599,CUST0498,"2023-10-09",359272,Depok,Jawa Barat,12755,GoPay,delivered,HARI BELANJA,36728,JNE
ORD002602,CUST0578,"2024-12-21",76398,Depok,Jawa Barat,12481,Kartu Kredit,returned,HARBOLNAS22,22602,J&T
ORD002606,CUST0611,"2024-03-07",1291702,Makassar,Sulawesi Selatan,35817,QRIS,delivered,FLASHSALE,23298,Pos Indonesia
ORD002607,CUST0487,"2022-11-02",130831,Medan,Sumatera Utara,27042,Kartu Kredit,delivered,RAMADAN23,18169,J&T
ORD002609,CUST0697,"2022-04-23",1014670,Bandung,Jawa Barat,14609,OVO,delivered,MEMBER10,32330,Anteraja
ORD002613,CUST0699,"2023-07-04",284941,Medan,Sumatera Utara,35804,Transfer Bank,shipped,FLASHSALE,44059,JNE
ORD002618,CUST0645,"2024-10-25",515052,Manado,Sulawesi Utara,38275,OVO,shipped,FLASHSALE,20948,Pos Indonesia
ORD002619,CUST0760,"2022-06-23",75871,Balikpapan,Kalimantan Timur,37098,Transfer Bank,delivered,MEMBER10,13129,Pos Indonesia
ORD002620,CUST0669,"2024-12-24",392132,Depok,Jawa Barat,13790,Transfer Bank,delivered,RAMADAN23,25868,Pos Indonesia
ORD002621,CUST0691,"2023-11-09",268129,Jakarta,DKI Jakarta,11974,OVO,delivered,WEEKEND25,29871,JNE
ORD002622,CUST0464,"2022-12-09",57286,Banjarmasin,Kalimantan Selatan,39458,OVO,cancelled,MEMBER10,11714,JNE
ORD002623,CUST0550,"2025-02-10",334028,Depok,Jawa Barat,11264,Transfer Bank,shipped,WEEKEND25,42972,Anteraja
ORD002626,CUST0703,"2023-02-03",464630,Semarang,Jawa Tengah,17319,Transfer Bank,delivered,WEEKEND25,13370,JNE
ORD002629,CUST0069,"2023-04-03",795846,Tangerang,Banten,9749,OVO,delivered,NEWUSER,11154,SiCepat
ORD002635,CUST0009,"2024-08-29",952827,Semarang,Jawa Tengah,12876,GoPay,delivered,WEEKEND25,23173,SiCepat
ORD002639,CUST0496,"2022-10-13",561750,Medan,Sumatera Utara,39036,OVO,shipped,RAMADAN23,37250,Anteraja
ORD002642,CUST0195,"2023-06-15",100283,Bekasi,Jawa Barat,9376,QRIS,delivered,NEWUSER,28717,SiCepat
ORD002644,CUST0720,"2024-02-23",232730,Palembang,Sumatera Selatan,31708,OVO,returned,FLASHSALE,46270,JNE
ORD002653,CUST0754,"2023-12-22",40571,Tangerang,Banten,9308,Transfer Bank,delivered,FLASHSALE,18429,JNE
ORD002656,CUST0691,"2024-11-04",322618,Balikpapan,Kalimantan Timur,36023,GoPay,cancelled,FLASHSALE,26382,SiCepat
ORD002660,CUST0013,"2024-12-23",313848,Makassar,Sulawesi Selatan,33810,QRIS,returned,RAMADAN23,15152,J&T
ORD002661,CUST0714,"2023-09-06",853101,Medan,Sumatera Utara,39515,Kartu Kredit,processing,HARI BELANJA,44899,J&T
ORD002663,CUST0430,"2024-12-20",9949,Yogyakarta,DI Yogyakarta,15267,GoPay,delivered,HARBOLNAS22,39051,JNE
ORD002664,CUST0795,"2023-07-03",145972,Jakarta,DKI Jakarta,9585,OVO,delivered,SALE2024,12028,SiCepat
ORD002665,CUST0614,"2024-03-17",464347,Medan,Sumatera Utara,33573,QRIS,cancelled,MEMBER10,13653,J&T
ORD002667,CUST0027,"2024-10-03",399247,Pontianak,Kalimantan Barat,38830,QRIS,delivered,WEEKEND25,37753,Anteraja
ORD002670,CUST0104,"2024-06-13",286824,Jakarta,DKI Jakarta,9874,Transfer Bank,delivered,HARI BELANJA,11176,SiCepat
ORD002671,CUST0108,"2024-11-01",217006,Yogyakarta,DI Yogyakarta,18128,GoPay,delivered,FLASHSALE,18994,SiCepat
ORD002675,CUST0010,"2024-05-01",486223,Manado,Sulawesi Utara,40027,QRIS,cancelled,MEMBER10,12777,J&T
ORD002678,CUST0274,"2024-09-07",867142,Surabaya,Jawa Timur,15346,OVO,cancelled,HARI BELANJA,30858,JNE
ORD002679,CUST0190,"2024-12-30",353620,Surabaya,Jawa Timur,17788,Transfer Bank,shipped,HARI BELANJA,45380,JNE
ORD002680,CUST0558,"2024-11-21",416859,Denpasar,Bali,31307,Transfer Bank,delivered,HARI BELANJA,32141,JNE
ORD002682,CUST0606,"2024-01-04",646562,Bandung,Jawa Barat,14702,Transfer Bank,delivered,SALE2024,11438,J&T
ORD002683,CUST0104,"2023-10-27",826556,Jakarta,DKI Jakarta,10203,Kartu Kredit,delivered,SALE2024,30444,Pos Indonesia
ORD002684,CUST0487,"2024-11-24",26131,Medan,Sumatera Utara,30860,Kartu Kredit,cancelled,HARBOLNAS22,42869,JNE
ORD002689,CUST0605,"2025-02-12",409586,Tangerang,Banten,9448,Kartu Kredit,delivered,FLASHSALE,39414,JNE
ORD002691,CUST0329,"2023-01-04",966774,Bekasi,Jawa Barat,12916,OVO,shipped,NEWUSER,19226,JNE
ORD002694,CUST0293,"2023-06-17",251610,Tangerang,Banten,12596,GoPay,delivered,NEWUSER,27390,JNE
ORD002699,CUST0179,"2025-02-22",21839,Medan,Sumatera Utara,35890,Kartu Kredit,delivered,NEWUSER,27161,J&T
ORD002700,CUST0791,"2023-02-18",106114,Semarang,Jawa Tengah,14604,Kartu Kredit,delivered,SALE2024,42886,JNE
ORD002702,CUST0105,"2023-12-12",169237,Padang,Sumatera Barat,34061,GoPay,delivered,RAMADAN23,18763,Pos Indonesia
ORD002703,CUST0270,"2025-02-11",377573,Semarang,Jawa Tengah,17391,QRIS,shipped,SALE2024,20427,SiCepat
ORD002704,CUST0475,"2024-02-07",644186,Palembang,Sumatera Selatan,30199,Transfer Bank,delivered,FLASHSALE,31814,SiCepat
ORD002705,CUST0369,"2023-08-08",458745,Pekanbaru,Riau,32570,Transfer Bank,delivered,NEWUSER,37255,JNE
ORD002710,CUST0701,"2023-03-22",365637,Manado,Sulawesi Utara,34830,GoPay,delivered,RAMADAN23,32363,SiCepat
ORD002712,CUST0170,"2025-02-01",559760,Bekasi,Jawa Barat,13402,Kartu Kredit,delivered,SALE2024,38240,J&T
ORD002713,CUST0028,"2023-05-25",163913,Banjarmasin,Kalimantan Selatan,40238,Transfer Bank,delivered,NEWUSER,15087,J&T
ORD002716,CUST0559,"2022-05-07",159487,Bogor,Jawa Barat,11115,OVO,cancelled,RAMADAN23,27513,JNE
ORD002717,CUST0114,"2022-06-15",156644,Tangerang,Banten,12379,GoPay,delivered,HARI BELANJA,31356,J&T
ORD002718,CUST0670,"2024-08-03",348623,Bogor,Jawa Barat,10902,GoPay,processing,WEEKEND25,29377,Pos Indonesia
ORD002724,CUST0521,"2023-11-02",81261,Surabaya,Jawa Timur,16403,Kartu Kredit,delivered,NEWUSER,47739,Pos Indonesia
ORD002725,CUST0736,"2023-01-17",1070728,Pekanbaru,Riau,22496,Transfer Bank,delivered,SALE2024,27272,SiCepat
ORD002730,CUST0123,"2023-12-17",986871,Balikpapan,Kalimantan Timur,30284,Transfer Bank,cancelled,RAMADAN23,11129,JNE
ORD002731,CUST0777,"2023-09-26",733298,Medan,Sumatera Utara,27956,Transfer Bank,processing,SALE2024,23702,Anteraja
ORD002732,CUST0738,"2023-06-02",254965,Jakarta,DKI Jakarta,9130,Transfer Bank,delivered,HARBOLNAS22,33035,J&T
ORD002733,CUST0613,"2022-02-17",562129,Yogyakarta,DI Yogyakarta,18276,OVO,delivered,SALE2024,35871,SiCepat
ORD002734,CUST0603,"2024-07-31",314717,Palembang,Sumatera Selatan,23412,QRIS,returned,HARI BELANJA,34283,J&T
ORD002738,CUST0460,"2023-08-22",263822,Jakarta,DKI Jakarta,8193,GoPay,delivered,NEWUSER,15178,JNE
ORD002742,CUST0593,"2024-03-17",24717,Bekasi,Jawa Barat,12342,QRIS,delivered,WEEKEND25,24283,SiCepat
ORD002744,CUST0157,"2023-06-17",471357,Yogyakarta,DI Yogyakarta,13446,Transfer Bank,processing,NEWUSER,26643,J&T
ORD002749,CUST0029,"2024-02-08",133778,Yogyakarta,DI Yogyakarta,19828,Kartu Kredit,shipped,HARBOLNAS22,15222,SiCepat
ORD002751,CUST0273,"2023-11-15",523477,Yogyakarta,DI Yogyakarta,15367,GoPay,delivered,NEWUSER,23523,SiCepat
ORD002753,CUST0618,"2023-11-20",133959,Manado,Sulawesi Utara,40370,Kartu Kredit,delivered,HARI BELANJA,45041,J&T
ORD002763,CUST0773,"2024-05-20",157742,Bogor,Jawa Barat,12590,Kartu Kredit,delivered,WEEKEND25,19258,JNE
ORD002765,CUST0253,"2022-02-12",147137,Depok,Jawa Barat,12472,GoPay,delivered,MEMBER10,31863,Anteraja
ORD002769,CUST0349,"2023-02-14",105411,Bogor,Jawa Barat,12471,OVO,delivered,NEWUSER,43589,SiCepat
ORD002770,CUST0422,"2024-09-13",200920,Makassar,Sulawesi Selatan,30893,GoPay,delivered,RAMADAN23,37080,JNE
ORD002773,CUST0585,"2022-05-07",465146,Bandung,Jawa Barat,14265,Transfer Bank,cancelled,WEEKEND25,33854,J&T
ORD002774,CUST0101,"2024-04-05",1087261,Bandung,Jawa Barat,10402,Transfer Bank,shipped,RAMADAN23,47739,J&T
ORD002776,CUST0370,"2023-02-04",573338,Pontianak,Kalimantan Barat,30766,OVO,returned,SALE2024,25662,SiCepat
ORD002778,CUST0587,"2023-08-20",45317,Medan,Sumatera Utara,32738,Transfer Bank,cancelled,NEWUSER,33683,Anteraja
ORD002782,CUST0005,"2023-07-28",363896,Bekasi,Jawa Barat,12597,Kartu Kredit,delivered,WEEKEND25,23104,SiCepat
ORD002783,CUST0464,"2025-01-13",991084,Banjarmasin,Kalimantan Selatan,29287,Transfer Bank,delivered,MEMBER10,15916,JNE
ORD002784,CUST0454,"2023-04-09",81053,Makassar,Sulawesi Selatan,30057,GoPay,delivered,SALE2024,47947,SiCepat
ORD002786,CUST0271,"2023-12-18",476644,Balikpapan,Kalimantan Timur,42187,GoPay,delivered,WEEKEND25,21356,Anteraja
ORD002792,CUST0585,"2024-09-08",208363,Makassar,Sulawesi Selatan,40032,OVO,shipped,SALE2024,29637,JNE
ORD002793,CUST0051,"2024-11-15",229274,Yogyakarta,DI Yogyakarta,13263,Transfer Bank,delivered,FLASHSALE,19726,J&T
ORD002795,CUST0144,"2024-09-14",1280619,Surabaya,Jawa Timur,12176,QRIS,delivered,HARBOLNAS22,25381,SiCepat
ORD002801,CUST0662,"2025-02-08",281633,Medan,Sumatera Utara,35790,OVO,shipped,RAMADAN23,17367,J&T
ORD002803,CUST0239,"2023-07-14",1240746,Jakarta,DKI Jakarta,8491,Transfer Bank,delivered,WEEKEND25,26254,SiCepat
ORD002808,CUST0295,"2022-12-08",434240,Manado,Sulawesi Utara,39322,GoPay,delivered,RAMADAN23,13760,SiCepat
ORD002813,CUST0087,"2024-12-27",376310,Malang,Jawa Timur,14952,Transfer Bank,delivered,WEEKEND25,40690,J&T
ORD002814,CUST0446,"2024-01-02",302182,Padang,Sumatera Barat,34788,QRIS,processing,FLASHSALE,26818,J&T
ORD002815,CUST0306,"2024-09-10",369657,Tangerang,Banten,12608,OVO,returned,RAMADAN23,27343,J&T
ORD002816,CUST0029,"2024-10-31",202868,Yogyakarta,DI Yogyakarta,15486,QRIS,delivered,FLASHSALE,26132,Anteraja
ORD002818,CUST0366,"2024-05-21",960285,Depok,Jawa Barat,9115,QRIS,delivered,RAMADAN23,16715,SiCepat
ORD002819,CUST0135,"2023-01-26",257885,Makassar,Sulawesi Selatan,39022,Transfer Bank,delivered,SALE2024,40115,JNE
ORD002821,CUST0344,"2024-04-05",1375309,Bekasi,Jawa Barat,12560,Transfer Bank,delivered,NEWUSER,18691,SiCepat
ORD002828,CUST0608,"2025-02-23",534786,Manado,Sulawesi Utara,42313,GoPay,delivered,FLASHSALE,23214,J&T
ORD002832,CUST0629,"2023-01-27",431358,Padang,Sumatera Barat,34084,QRIS,delivered,HARBOLNAS22,17642,SiCepat
ORD002834,CUST0269,"2023-01-27",13067,Tangerang,Banten,9383,GoPay,delivered,NEWUSER,45933,J&T
ORD002835,CUST0612,"2023-08-22",1242345,Pekanbaru,Riau,24219,GoPay,shipped,MEMBER10,44655,J&T
ORD002836,CUST0557,"2024-01-16",69933,Tangerang,Banten,12352,OVO,shipped,FLASHSALE,49067,J&T
ORD002838,CUST0068,"2025-02-02",201239,Makassar,Sulawesi Selatan,34347,OVO,delivered,MEMBER10,27761,SiCepat
ORD002842,CUST0331,"2023-12-30",257291,Makassar,Sulawesi Selatan,44685,GoPay,delivered,WEEKEND25,40709,JNE
ORD002843,CUST0452,"2024-11-07",370093,Semarang,Jawa Tengah,17080,QRIS,delivered,NEWUSER,46907,JNE
ORD002845,CUST0741,"2023-08-08",91625,Pekanbaru,Riau,26970,GoPay,cancelled,RAMADAN23,27375,J&T
ORD002846,CUST0425,"2022-09-11",303879,Manado,Sulawesi Utara,42397,GoPay,delivered,NEWUSER,43121,Anteraja
ORD002847,CUST0127,"2025-02-09",772002,Bogor,Jawa Barat,12874,Transfer Bank,processing,NEWUSER,25998,JNE
ORD002848,CUST0558,"2023-06-10",317244,Denpasar,Bali,20054,Transfer Bank,shipped,FLASHSALE,49756,JNE
ORD002853,CUST0204,"2023-05-13",1299937,Manado,Sulawesi Utara,35647,GoPay,delivered,RAMADAN23,27063,SiCepat
ORD002856,CUST0289,"2024-10-07",285684,Manado,Sulawesi Utara,34454,Kartu Kredit,processing,WEEKEND25,32316,SiCepat
ORD002859,CUST0055,"2023-10-10",334720,Jakarta,DKI Jakarta,11631,QRIS,delivered,MEMBER10,43280,Pos Indonesia
ORD002861,CUST0316,"2022-05-16",546032,Denpasar,Bali,20103,OVO,cancelled,WEEKEND25,49968,Anteraja
ORD002862,CUST0603,"2024-03-19",431538,Padang,Sumatera Barat,34580,Transfer Bank,shipped,HARI BELANJA,36462,J&T
ORD002864,CUST0191,"2024-09-10",323420,Denpasar,Bali,26226,GoPay,processing,WEEKEND25,34580,JNE
ORD002867,CUST0254,"2023-12-07",620315,Balikpapan,Kalimantan Timur,31438,Transfer Bank,cancelled,RAMADAN23,27685,JNE
ORD002868,CUST0079,"2022-02-24",401733,Pontianak,Kalimantan Barat,41215,Transfer Bank,delivered,HARI BELANJA,47267,J&T
ORD002873,CUST0536,"2024-01-17",353025,Palembang,Sumatera Selatan,25409,Kartu Kredit,delivered,HARBOLNAS22,45975,SiCepat
ORD002875,CUST0158,"2023-04-14",238714,Bandung,Jawa Barat,13100,OVO,cancelled,HARI BELANJA,49286,Anteraja
ORD002876,CUST0057,"2023-08-11",723255,Semarang,Jawa Tengah,13920,Kartu Kredit,shipped,SALE2024,10745,JNE
ORD002877,CUST0700,"2022-11-21",188220,Banjarmasin,Kalimantan Selatan,35742,GoPay,delivered,SALE2024,19780,J&T
ORD002879,CUST0179,"2024-03-08",601484,Medan,Sumatera Utara,27353,Transfer Bank,delivered,MEMBER10,45516,JNE
ORD002882,CUST0326,"2024-11-28",101690,Balikpapan,Kalimantan Timur,42765,Transfer Bank,shipped,HARBOLNAS22,27310,SiCepat
ORD002884,CUST0374,"2024-09-07",218871,Pontianak,Kalimantan Barat,35175,Kartu Kredit,processing,NEWUSER,10129,JNE
ORD002885,CUST0655,"2025-02-08",262171,Depok,Jawa Barat,12956,Kartu Kredit,returned,NEWUSER,24829,J&T
ORD002886,CUST0239,"2023-04-17",553109,Jakarta,DKI Jakarta,11136,QRIS,returned,HARI BELANJA,34891,JNE
ORD002891,CUST0757,"2024-01-08",1772297,Pontianak,Kalimantan Barat,30714,QRIS,returned,NEWUSER,24703,J&T
ORD002896,CUST0425,"2025-01-25",451197,Manado,Sulawesi Utara,33041,Kartu Kredit,delivered,WEEKEND25,26803,Anteraja
ORD002899,CUST0497,"2024-06-06",363558,Makassar,Sulawesi Selatan,35633,Kartu Kredit,delivered,MEMBER10,14442,SiCepat
ORD002904,CUST0066,"2022-01-01",574673,Malang,Jawa Timur,20960,OVO,delivered,WEEKEND25,23327,Pos Indonesia
ORD002905,CUST0489,"2024-02-19",228923,Depok,Jawa Barat,9390,Transfer Bank,delivered,MEMBER10,29077,J&T
ORD002912,CUST0060,"2022-04-06",319752,Pekanbaru,Riau,23139,GoPay,delivered,WEEKEND25,38248,SiCepat
ORD002915,CUST0070,"2024-01-17",781639,Balikpapan,Kalimantan Timur,34453,QRIS,shipped,WEEKEND25,45361,J&T
ORD002916,CUST0297,"2024-06-21",149130,Manado,Sulawesi Utara,35507,OVO,delivered,HARI BELANJA,49870,Anteraja
ORD002917,CUST0633,"2023-03-28",28744,Bekasi,Jawa Barat,12871,Kartu Kredit,shipped,RAMADAN23,20256,J&T
ORD002918,CUST0784,"2023-08-06",73227,Tangerang,Banten,11338,OVO,delivered,FLASHSALE,45773,J&T
ORD002919,CUST0136,"2023-07-16",320320,Makassar,Sulawesi Selatan,33894,OVO,delivered,RAMADAN23,36680,J&T
ORD002920,CUST0207,"2024-07-14",75263,Surabaya,Jawa Timur,15955,OVO,delivered,RAMADAN23,42737,SiCepat
ORD002923,CUST0035,"2024-03-27",53590,Bogor,Jawa Barat,12920,QRIS,delivered,NEWUSER,45410,J&T
ORD002924,CUST0753,"2022-09-09",199270,Surabaya,Jawa Timur,12272,GoPay,shipped,FLASHSALE,49730,SiCepat
ORD002925,CUST0197,"2022-03-14",881186,Bandung,Jawa Barat,10273,GoPay,processing,WEEKEND25,16814,J&T
ORD002929,CUST0407,"2022-11-26",586434,Pontianak,Kalimantan Barat,33558,OVO,delivered,SALE2024,40566,JNE
ORD002936,CUST0722,"2024-02-13",102425,Makassar,Sulawesi Selatan,38096,OVO,processing,HARBOLNAS22,15575,J&T
ORD002937,CUST0158,"2022-10-04",1130361,Bandung,Jawa Barat,11649,GoPay,delivered,RAMADAN23,34639,Pos Indonesia
ORD002939,CUST0301,"2023-01-18",973570,Tangerang,Banten,13580,QRIS,delivered,SALE2024,23430,JNE
ORD002943,CUST0672,"2024-01-03",351206,Malang,Jawa Timur,19387,OVO,processing,FLASHSALE,47794,SiCepat
ORD002944,CUST0375,"2023-01-03",1619975,Medan,Sumatera Utara,31351,GoPay,delivered,RAMADAN23,27025,J&T
ORD002948,CUST0188,"2023-01-31",697642,Padang,Sumatera Barat,29279,Kartu Kredit,delivered,NEWUSER,49358,JNE
ORD002949,CUST0750,"2022-04-23",297084,Bogor,Jawa Barat,14697,Kartu Kredit,delivered,NEWUSER,31916,JNE
ORD002950,CUST0777,"2024-12-07",487728,Manado,Sulawesi Utara,42926,Kartu Kredit,cancelled,HARBOLNAS22,39272,JNE
ORD002953,CUST0141,"2024-04-28",59658,Malang,Jawa Timur,16130,Kartu Kredit,delivered,FLASHSALE,29342,J&T
ORD002954,CUST0088,"2024-12-06",136651,Jakarta,DKI Jakarta,10395,GoPay,processing,NEWUSER,12349,SiCepat
ORD002957,CUST0536,"2023-06-12",679449,Medan,Sumatera Utara,38786,Kartu Kredit,delivered,FLASHSALE,18551,Pos Indonesia
ORD002960,CUST0124,"2023-01-10",424887,Manado,Sulawesi Utara,40476,GoPay,returned,HARI BELANJA,23113,J&T
ORD002961,CUST0647,"2023-08-15",295657,Bogor,Jawa Barat,11783,Transfer Bank,processing,WEEKEND25,33343,Pos Indonesia
ORD002964,CUST0479,"2023-10-01",249404,Padang,Sumatera Barat,24386,GoPay,delivered,HARI BELANJA,29596,Anteraja
ORD002967,CUST0191,"2022-01-12",82428,Denpasar,Bali,21133,Kartu Kredit,delivered,SALE2024,36572,SiCepat
ORD002969,CUST0033,"2025-02-26",249385,Balikpapan,Kalimantan Timur,35572,QRIS,delivered,NEWUSER,29615,SiCepat
ORD002972,CUST0215,"2023-11-11",88767,Banjarmasin,Kalimantan Selatan,32836,GoPay,delivered,HARI BELANJA,10233,J&T
ORD002974,CUST0261,"2024-08-04",219629,Banjarmasin,Kalimantan Selatan,41698,OVO,shipped,RAMADAN23,29371,SiCepat
ORD002975,CUST0342,"2025-01-25",1045422,Pontianak,Kalimantan Barat,37057,OVO,processing,MEMBER10,31578,SiCepat
ORD002976,CUST0549,"2023-03-05",816593,Bekasi,Jawa Barat,12960,QRIS,shipped,SALE2024,39407,JNE
ORD002977,CUST0605,"2023-12-24",731518,Denpasar,Bali,24440,GoPay,cancelled,HARBOLNAS22,46482,SiCepat
ORD002982,CUST0642,"2024-12-30",361560,Palembang,Sumatera Selatan,34024,GoPay,shipped,MEMBER10,34440,JNE
ORD002986,CUST0160,"2024-02-17",508468,Pontianak,Kalimantan Barat,36607,OVO,delivered,HARBOLNAS22,49532,Pos Indonesia
ORD002987,CUST0084,"2022-05-24",104370,Jakarta,DKI Jakarta,10091,Transfer Bank,shipped,RAMADAN23,14630,J&T
ORD002989,CUST0701,"2024-11-24",461919,Pontianak,Kalimantan Barat,37783,Kartu Kredit,delivered,FLASHSALE,37081,SiCepat
ORD002992,CUST0224,"2023-05-09",449240,Depok,Jawa Barat,12128,GoPay,delivered,RAMADAN23,28760,J&T
ORD002993,CUST0659,"2024-08-31",837661,Palembang,Sumatera Selatan,27551,OVO,shipped,WEEKEND25,39339,SiCepat
ORD002997,CUST0327,"2024-02-28",378002,Denpasar,Bali,27881,Transfer Bank,delivered,RAMADAN23,20998,J&T
ORD002998,CUST0171,"2024-06-28",520907,Banjarmasin,Kalimantan Selatan,37268,OVO,cancelled,HARI BELANJA,28093,SiCepat
ORD003000,CUST0556,"2024-05-22",38484,Depok,Jawa Barat,13709,OVO,returned,RAMADAN23,10516,J&T
